22	36494058
22	26007522
22	33367261
22	44056438
22	38936804
22	42402091
22	40895726
22	30664042
22	22215368
22	37324227
22	49694800
22	19688217
22	43940430
22	43940218
22	26943689
22	19922454
22	32652939
22	47692982
22	34783555
22	25934403
22	48057849
22	33123593
22	22000971
22	49441098
22	27350157
22	31596390
22	26653047
22	27002975
22	44394557
22	27029459
22	44996489
22	39492769
22	26020604
22	21589649
22	22351840
22	24304886
22	23359943
22	48346285
22	35064657
22	32266294
22	26399063
22	44569484
22	25929236
22	33810613
22	20952112
22	32268254
22	22307262
22	45341906
22	26491863
22	33277139
22	22677485
22	25236299
22	25523525
22	26826323
22	29651931
22	32605368
22	33044234
22	34694531
22	36900494
22	40487595
22	43288124
22	45034396
22	46810776
22	33662250
22	29444313
22	19846503
22	35264882
22	32512751
22	35607006
22	42383012
22	19225510
22	19196584
22	30423770
22	23570536
22	39938923
22	18029516
22	17198422
22	18035885
22	35529868
22	34855932
22	33496604
22	49447421
22	48370360
22	35399420
22	27553168
22	17638084
22	19050221
22	27089149
22	28979038
22	49396887
22	17381186
22	19841917
22	17288175
22	30831766
22	33128060
22	34407560
22	34464001
22	36110325
22	36973981
22	38636343
22	22243567
22	22244803
22	42381929
22	23603182
22	20615888
22	24985078
22	25870515
22	26935330
22	26970365
22	27033313
22	44244020
22	47359575
22	47833011
22	47875017
22	48049142
22	48296844
22	49396162
22	49508197
22	32308390
22	20527098
22	32479203
22	17892109
22	17116407
22	48799789
22	39885301
22	44534094
22	49310508
22	44538003
22	45193609
22	32862790
22	23885938
22	17179666
22	27252298
22	17180288
22	46777261
22	38215291
22	29825131
22	30028388
22	50084988
22	38562255
22	27042397
22	34936826
22	27422635
22	47693100
22	32708987
22	48291264
22	49042669
22	34640272
22	33941394
22	36391885
22	32833818
22	43543003
22	40335130
22	27116272
22	23641235
22	17463955
22	31926428
22	48291109
22	49543514
22	27587461
22	44841055
22	30483295
22	16985601
22	47816526
22	27514798
22	25853031
22	16926676
22	34846744
22	25067857
22	32843723
22	19412571
22	45138414
22	25106877
22	21988657
22	25754694
22	34081478
22	20741869
22	39326881
22	32546810
22	43309672
22	36176205
22	27808809
22	33119101
22	45446523
22	48289469
22	17289291
22	47853143
22	27583832
22	32604408
22	27300233
22	19849182
22	35112833
22	32722343
22	33812297
22	40160112
22	47986281
22	27380382
22	48057774
22	40770131
22	49403882
22	27568577
22	45459321
22	46852446
22	30667845
22	35136154
22	30210575
22	27675510
22	44105755
22	33432779
22	37859192
22	26445424
22	27506393
22	46920045
22	39100739
22	49064980
22	21710962
22	33829371
22	32307237
22	26263329
22	26263635
22	26245989
22	33880281
22	47877640
22	19340415
22	36524015
22	50391827
22	26037088
22	17400253
22	32165601
22	25782614
22	50423877
22	27782960
22	47385912
22	21988259
22	33860381
22	17060783
22	33710518
22	47510865
22	17303712
22	34462627
22	27620192
22	48811313
22	34276769
22	27044640
22	42397557
22	44305813
22	50383516
22	32853284
22	48290813
22	35426771
22	19637017
22	26125063
22	49407097
22	31304522
22	34898054
22	25213713
22	32935338
22	28704901
22	24997509
22	34956408
22	48313394
22	32493571
22	36042422
22	31044717
22	25177464
